war,en
"Rig-ona an iyo pagtoo ngan atohi hiya, kay sayod kamo nga nag-aagi liwat hin amo ngahaw nga mga pag-antos an iyo igkasi mga magtinuohon ha bug-os nga kalibutan.","Resist him, standing firm in the faith, because you know that the family of believers throughout the world is undergoing the same kind of sufferings."
Ha iya an gahom ha kadayonan! Amen.,To him be the power for ever and ever. Amen.
"Nangungumosta ha iyo an iyo bugto nga singbahan ha Babilonia, nga pinili liwat han Dyos, ngan nangungumosta man hi Marcos nga akon anak.","She who is in Babylon, chosen together with you, sends you her greetings, and so does my son Mark."
Pagharokay kamo hin Cristohanon nga paghigugma. Maada unta an kamurayaw ha iyo ngatanan nga sakop ni Cristo.,Greet one another with a kiss of love. Peace to all of you who are in Christ.
"May duha nga asawa ni Elcana, hira Ana ug Fenena. May mga anak hi Fenena, kundi waray hi Ana.","He had two wives; one was called Hannah and the other Peninnah. Peninnah had children, but Hannah had none."
"Kada paghalad ni Elcana, binabahinan niya hi Fenena ug an iya mga anak.","Whenever the day came for Elkanah to sacrifice, he would give portions of the meat to his wife Peninnah and to all her sons and daughters."
"Ngan bisan kon labis an iya paghigugma kan Ana, tinatagan niya hin usa la ka bahin, kay pagbuot man han Ginoo nga diri hiya mag-anak.","But to Hannah he gave a double portion because he loved her, and the Lord had closed her womb."
"Masukot hiya pagtamayon ug pagpakaalohan ni Fenena, kay ginhimo hiya nga baw-as han Ginoo .","Because the Lord had closed Hannah’s womb, her rival kept provoking her in order to irritate her."
"Nagpadayon ini tuigtuig; kada pagkakadto nira han balay han Ginoo , duro gud an pagpinaantosa ni Fenena kan Ana nga nagtatangis nala hiya ngan diri gud nakaon.","This went on year after year. Whenever Hannah went up to the house of the Lord , her rival provoked her till she wept and would not eat."
Naiha an pag-inampoon ni Ana ngadto han Ginoo ngan gin-ininaw ni Eli an iya mga im-im.,"As she kept on praying to the Lord , Eli observed her mouth."
"Hilom la an iya pag-ampo; nagkikiwa an iya mga im-im, kundi waray niya tingog nga hinbabatian. Sanglit nakahunahuna hi Eli nga hubog hi Ana,","Hannah was praying in her heart, and her lips were moving but her voice was not heard. Eli thought she was drunk"
"ngan ginsiring hiya, “Ayaw na pagpakahubog! Ayaw na pag-ininom ngan upaya na an imo panhunahuna!”","and said to her, “How long are you going to stay drunk? Put away your wine.”"
Ayaw pakasiring nga maraot ako nga babaye. Nag-inampo ako hin sugad hini kay makalolooy an akon kahimtang.”,Do not take your servant for a wicked woman; I have been praying here out of my great anguish and grief.”
"Nagsiring hi Eli, “Lakat nga malinawon; ayaw na kaguol. Tagan ka unta han Dyos han Israel han imo pinangaro ha iya.”","Eli answered, “Go in peace, and may the God of Israel grant you what you have asked of him.”"
"Binmaton hiya, “Magmaloloy-on ka unta ha akon.” Niyan linmakat hiya, kinmaon, ngan waray na pagmabidoon.","She said, “May your servant find favor in your eyes.” Then she went her way and ate something, and her face was no longer downcast."
"Nagburod hi Ana ngan nag-anak hin lalake. Iya ginngaranan nga Samuel, kay siring pa niya, “Gin-aro ko hiya han Ginoo .”","So in the course of time Hannah became pregnant and gave birth to a son. She named him Samuel, saying, “Because I asked the Lord for him.”"
Inmabot na liwat an turno ni Elcana ngan han iya panimalay hin pagkadto ha Silo hin paghalad ngadto han Ginoo han tinuig nga halad nga iya saad.,"When her husband Elkanah went up with all his family to offer the annual sacrifice to the Lord and to fulfill his vow,"
"Katapos pag-ihawa han baka, ira gindara an bata ngadto kan Eli.","When the bull had been sacrificed, they brought the boy to Eli,"
"Nagsiring ha iya hi Ana, “Patabia daw ako; nahinumdom ka ba ha akon? Amo ako an babaye nga imo hinkit-an nga natindog dinhe, nga nag-inampo ngadto han Ginoo .","and she said to him, “Pardon me, my lord. As surely as you live, I am the woman who stood here beside you praying to the Lord ."
"Pinangaro ko ha iya ini nga bata, ngan pinamatian niya an akon pinangaro.","I prayed for this child, and the Lord has granted me what I asked of him."
"Sanglit iginhahalad ko hiya han Ginoo . Samtang buhi pa hiya, magaalagad hiya han Ginoo .” Ngan didto nagsingba hira han Ginoo .",So now I give him to the Lord . For his whole life he will be given over to the Lord .” And he worshiped the Lord there.
"“Waray tawo nga baraan nga sugad han Ginoo ; waray gud sugad ha iya, waray darangpan nga sugad han aton Dyos.",“There is no one holy like the Lord ; there is no one besides you; there is no Rock like our God.
"Hunonga na an iyo duro nga paghinambog; hiloma na an iyo mapinahitas-on nga mga pulong. Kay an Ginoo amo in usa nga Dyos nga maaram, ngan naghuhukom hiya han ngatanan nga buhat han mga tawo.","“Do not keep talking so proudly or let your mouth speak such arrogance, for the Lord is a God who knows, and by him deeds are weighed."
"Nababari an mga pana han kusgan nga mga sondalo, kundi nagmamakusog an mga magluya.","“The bows of the warriors are broken, but those who stumbled are armed with strength."
"Makakahimo an Ginoo hin pagpatay ngan hin paghatag liwat kinabuhi; pinapakadto niya an mga tawo ha kalibutan han mga patay, ngan ginkukuha liwat niya.",“The Lord brings death and makes alive; he brings down to the grave and raises up.
Itinugot niya nga mapobre in pira nga mga tawo ngan mariko an iba; nga magpaubos in pipira ngan magamhanan an iba.,The Lord sends poverty and wealth; he humbles and he exalts.
"“Pinananalipdan niya an matinumanon nga mga tawo, kundi naaanaw ha kasisidman an mga magraot diri nagdadaog in tawo pinaagi han iya kalugaringon nga kusog.","He will guard the feet of his faithful servants, but the wicked will be silenced in the place of darkness. “It is not by strength that one prevails;"
"Katapos inmoli hi Elcana ngadto ha Rama; kundi pinmabilin an bata nga hi Samuel didto ha Silo, ngan nag-alagad hiya han Ginoo ha ubos han pagdumara ni Eli nga padi.","Then Elkanah went home to Ramah, but the boy ministered before the Lord under Eli the priest."
Mga bugoy an mga anak ni Eli. Waray nira pagtahod han Ginoo,Eli’s sons were scoundrels; they had no regard for the Lord .
"Makalilisang ini nga sala han mga anak ni Eli ha atubangan han Ginoo , kay waray gud nira pagtahod han mga halad ngadto han Ginoo .","This sin of the young men was very great in the Lord ’s sight, for they were treating the Lord ’s offering with contempt."
Hini ngahaw nga panahon nagpadayon an bata nga Samuel hin pag-alagad han Ginoo nga nakakasul-ot hin usa nga sagrado nga lino nga tapis.,But Samuel was ministering before the Lord —a boy wearing a linen ephod.
Kada tuig naghihimo an iroy niya hin gutiay nga bado nga hilawig ngan gindadara ini niya ngadto kan Samuel kon naupod hiya han iya bana hin pagtuman han tinuig nga paghalad.,Each year his mother made him a little robe and took it to him when she went up with her husband to offer the annual sacrifice.
"Ginpakaupay manggud han Ginoo hi Ana, ngan nag-anak hiya hin tulo pa nga kalalaken-an ngan hin duha nga kababayen-an. Tinmubo hi Samuel dida ha pag-alagad han Ginoo .","And the Lord was gracious to Hannah; she gave birth to three sons and two daughters. Meanwhile, the boy Samuel grew up in the presence of the Lord ."
"Sanglit nagsiring hiya ha ira, “Kay ano nga iyo ginbubuhat ini nga mga butang? Nagsusumat ha akon an ngatanan hiunong han magraot nga iyo ginbubuhat.","So he said to them, “Why do you do such things? I hear from all the people about these wicked deeds of yours."
"Ayaw na niyo pagbuhata ini, mga anak ko! Uraura ini hin kamaraot nga ginyiyinakan han mga tawo han Ginoo .","No, my sons; the report I hear spreading among the Lord ’s people is not good."
Nagpadayon hin pagtubo an bata nga Samuel ngan nakalipay gud hiya han Ginoo ngan han mga tawo.,And the boy Samuel continued to grow in stature and in favor with the Lord and with people.
"Pamati, maabot an panahon nga pamamatayon ko an ngatanan nga batan-on nga kalalaken-an han imo panimalay ngan han imo banay, basi waray lalake han imo panimalay nga malalagas.","The time is coming when I will cut short your strength and the strength of your priestly house, so that no one in it will reach old age,"
"Sasamokon ka ngan maaawa ka han ngatanan nga mga kaupayan nga akon ighahatag han iba nga mga tawo han Israel, kundi waray na malalagas dida han imo panimalay.","and you will see distress in my dwelling. Although good will be done to Israel, no one in your family line will ever reach old age."
Kon mamatay na ha amo ngahaw nga adlaw hi Ofni ug Pinehas nga imo duha nga anak magpapakita ini ha imo nga matutuman an ngatanan nga akon iginyakan.,"“ ‘And what happens to your two sons, Hophni and Phinehas, will be a sign to you—they will both die on the same day."
Usa ka gab-i hi Eli nga haros buta na nakaturog didto han iya kalugaringon nga kwarto;,"One night Eli, whose eyes were becoming so weak that he could barely see, was lying down in his usual place."
"nakaturog man hi Samuel didto ha balay han Ginoo diin nakadto an baraan nga Kahon han Ginsaaran. Han maagahon pa, samtang naglalaga pa an pakaagahan nga suga,","The lamp of God had not yet gone out, and Samuel was lying down in the house of the Lord , where the ark of God was."
"nagtawag an Ginoo kan Samuel. Binmaton hiya, “Aadi ako!”","Then the Lord called Samuel. Samuel answered, “Here I am.”"
"Inmabot an Ginoo ngan tinmindog hiya didto, ngan nagtawag sugad han una, “Samuel! Samuel!” Binmaton hi Samuel, “Pagyakan; namamati an imo surugoon.”","The Lord came and stood there, calling as at the other times, “Samuel! Samuel!” Then Samuel said, “Speak, for your servant is listening.”"
"Nagsiring ha iya an Ginoo , “May adlaw nga may-ada ko makalilisang nga pagbubuhaton han mga tawo han Israel, nga mahahadlok gud an ngatanan nga makakabati hini.","And the Lord said to Samuel: “See, I am about to do something in Israel that will make the ears of everyone who hears about it tingle."
Dida hito nga adlaw tutumanon ko an ngatanan nakon nga mga pagtarhog kontra han panimalay ni Eli tikang ha tinikangan ngadto ha kataposan.,At that time I will carry out against Eli everything I spoke against his family—from beginning to end.
Sanglit iginsumpa ko ini han panimalay ni Eli nga waray gud halad nga tinubod o bisan ano nga halad nga makakapara han mga lara hini nga makalilisang nga sala.”,"Therefore I swore to the house of Eli, ‘The guilt of Eli’s house will never be atoned for by sacrifice or offering.’ ”"
Naghinigda hi Samuel ngada han pagkaaga; niyan binmuhat hiya ngan gin-abrehan niya an mga porta han balay han Ginoo . Nahadlok hiya hin pagsumat kan Eli mahitungod han panan-awon.,"Samuel lay down until morning and then opened the doors of the house of the Lord . He was afraid to tell Eli the vision,"
"Gintawag hiya ni Eli, “Samuel, anak ko!” “Aadi ako,” binmaton hi Samuel.","but Eli called him and said, “Samuel, my son.” Samuel answered, “Here I am.”"
"Sanglit iginsumat ha iya ni Samuel an ngatanan; waray gud niya iginlirong nga bisan ano. Nagsiring hi Eli, “Amo hiya an Ginoo ; tutumanon niya an bisan ano nga maupay gud buhaton niya.”","So Samuel told him everything, hiding nothing from him. Then Eli said, “He is the Lord ; let him do what is good in his eyes.”"
"Samtang nagtubo hi Samuel, kaupod niya an Ginoo , ngan gintuman niya an ngatanan nga iginyakan ni Samuel.","The Lord was with Samuel as he grew up, and he let none of Samuel’s words fall to the ground."
"Sanglit nahibaro an ngatanan nga mga tawo han Israel, tikang ha usa nga kataposan han tuna ngadto ha luyo, nga tinuod gud nga hi Samuel usa nga manaragna han Ginoo .",And all Israel from Dan to Beersheba recognized that Samuel was attested as a prophet of the Lord .
"Nagpadayon an Ginoo hin pagpadayag didto ha Silo, diin pinmakita ngan naghimangraw hiya kan Samuel. Ngan an ginhimangraw ni Samuel nahisangyaw ha bug-os nga Israel.","The Lord continued to appear at Shiloh, and there he revealed himself to Samuel through his word."
"Sinmulong an mga Filisteohanon, ngan katapos hin mapintas nga araway napirde nira an mga Israelita, ngan pinamatay nira in mga upat ka yukot ka tawo didto ha pag-awayan.","The Philistines deployed their forces to meet Israel, and as the battle spread, Israel was defeated by the Philistines, who killed about four thousand of them on the battlefield."
