ceb,en
"Ug si David mitubag, “Ania ang bangkaw, O hari! Paanhia dinhi ang usa sa mga batan-ong lalaki ug ipakuha kini.","“Here is the king’s spear,” David answered. “Let one of your young men come over and get it."
"Ug sa diha nga gisugilon kang Saul nga si David mikagiw ngadto sa Gat, siya wala na mangita kaniya pag-usab.","When Saul was told that David had fled to Gath, he no longer searched for him."
"Ang gidaghanon sa mga adlaw nga si David nagpuyo didto sa yuta sa mga Filistihanon, usa ka tuig ug upat ka bulan.",David lived in Philistine territory a year and four months.
"Unya miingon ang babaye, “Kinsay akong patunghaon alang kanimo?” Ug siya miingon, “Patunghaa kanako si Samuel.”","Then the woman asked, “Whom shall I bring up for you?” “Bring up Samuel,” he said."
"Ug si Samuel miingon, “Unya nganong mangutana pa man ikaw kanako, nga ang Ginoo mibiya na man kanimo ug nahimo nga imong kaaway?","Samuel said, “Why do you consult me, now that the Lord has departed from you and become your enemy?"
Busa karon pauli ug lakaw nga malinawon aron dili masuko kanimo ang mga pangulo sa mga Filistihanon.”,Now turn back and go in peace; do nothing to displease the Philistine rulers.”
"Ang duha ka asawa ni David gibihag usab, si Ahinoam nga taga-Jesreel ug si Abigail nga asawa ni Nabal nga taga-Carmel.","David’s two wives had been captured—Ahinoam of Jezreel and Abigail, the widow of Nabal of Carmel."
Nabawi ni David ang tanan nga nailog sa mga Amalekanhon ug giluwas ni David ang iyang duha ka asawa.,"David recovered everything the Amalekites had taken, including his two wives."
"Ug mao nga sukad niadtong adlawa, gihimo niya kini nga usa ka lagda ug usa ka tulumanon alang sa Israel hangtod karon.",David made this a statute and ordinance for Israel from that day to this.
"sa Aroer, sa Sifmot, sa Estemoa,","to those in Aroer, Siphmoth, Eshtemoa"
"sa Racal, sa mga siyudad sa mga kaliwat ni Jerameel ug sa mga siyudad sa mga Kenihanon,",and Rakal; to those in the towns of the Jerahmeelites and the Kenites;
"sa Horma, sa Borasan, sa Atac,","to those in Hormah, Bor Ashan, Athak"
sa Hebron ug sa tanang dapit nga giadtoan ni David ug sa iyang mga tawo.,and Hebron; and to those in all the other places where he and his men had roamed.
"Apan sa diha nga ang mga nagpuyo sa Jabes-gilead nakadungog sa gibuhat sa mga Filistihanon kang Saul,","When the people of Jabesh Gilead heard what the Philistines had done to Saul,"
"Sa kanunay nagpasalamat kami sa Dios tungod kaninyong tanan, kanunay namo kamong gilakip sa among mga pag-ampo,",We always thank God for all of you and continually mention you in our prayers.
"Mga igsoong hinigugma sa Dios, kami nasayod sa inyong pagkapinili,","For we know, brothers and sisters loved by God, that he has chosen you,"
Tungod niana kamo nahimong panag-ingnan sa tanang mga magtutuo sa Macedonia ug sa Acaya.,And so you became a model to all the believers in Macedonia and Achaia.
"Kay kamo, mga igsoon, sayod nga ang among pagduaw kaninyo wala makawang,","You know, brothers and sisters, that our visit to you was not without results."
"Kay ang among hangyo wala maggikan sa sayop o sa kahugaw o diha sa limbong,","For the appeal we make does not spring from error or impure motives, nor are we trying to trick you."
Kay kami naninguha gayod sa pag-anha diha kaninyo—ako si Pablo sa makadaghan—apan gisanta kami ni Satanas.,"For we wanted to come to you—certainly I, Paul, did, again and again—but Satan blocked our way."
Kay kamo mao ang among himaya ug kalipay.,"Indeed, you are our glory and joy."
"Busa sa wala na kami makaantos, gihunahuna namo nga maayong magpabilin sa Atenas nga kami na lang,","So when we could stand it no longer, we thought it best to be left by ourselves in Athens."
"Tungod niini, nahupay kami mga igsoon, tungod kaninyo bisan sa tanan namong mga kaguol ug kasakit, pinaagi sa inyong pagtuo.","Therefore, brothers and sisters, in all our distress and persecution we were encouraged about you because of your faith."
Kay buhi kami karon kon kamo malig-ong nagbarog diha sa Ginoo.,"For now we really live, since you are standing firm in the Lord."
"Ug hinaot nga ang atong Dios ug Amahan gayod ug ang atong Ginoong Jesus magtultol sa among dalan nganha kaninyo,",Now may our God and Father himself and our Lord Jesus clear the way for us to come to you.
Kay kamo nahibalo na unsa ang mga pahimangno nga among gihatag kaninyo pinaagi sa Ginoong Jesus.,For you know what instructions we gave you by the authority of the Lord Jesus.
"Kay mao kini ang kabubut-on sa Dios, ang inyong pagkabalaan: nga kamo maglikay sa salawayong pakighilawas,",It is God’s will that you should be sanctified: that you should avoid sexual immorality;
"nga ang matag usa kaninyo mahibalo unsaon sa pagpangasawa diha sa pagkabalaan ug kadungganan,","that each of you should learn to control your own body in a way that is holy and honorable,"
"dili diha sa tinguha sa kaulag sama sa mga Gentil nga wala makaila sa Dios,","not in passionate lust like the pagans, who do not know God;"
"Kay ang Dios wala magtawag kanato alang sa kahugawan, kondili sa pagkabalaan.","For God did not call us to be impure, but to live a holy life."
Busa lipaya ninyo ang usa ug usa pinaagi niining mga pulonga.,Therefore encourage one another with these words.
Kay kamo nasayod na pag-ayo nga ang adlaw sa Ginoo moabot ra unya sama sa kawatan sa kagabhion.,for you know very well that the day of the Lord will come like a thief in the night.
"Apan, mga igsoon, kamo wala diha sa kangitngit nga ang maong adlaw makapakurat kaninyo sama sa usa ka kawatan.","But you, brothers and sisters, are not in darkness so that this day should surprise you like a thief."
"Kay kamong tanan mga anak sa kahayag ug mga anak sa adlaw. Dili kita iya sa kagabhion o sa kangitngit,",You are all children of the light and children of the day. We do not belong to the night or to the darkness.
"busa, dili kita mangatulog, sama sa uban, hinuon magtukaw kita ug magmaugdang.","So then, let us not be like others, who are asleep, but let us be awake and sober."
"Kay sila nga nangatulog nangatulog man sa kagabhion, ug sila nga nangahubog nangahubog man sa kagabhion.","For those who sleep, sleep at night, and those who get drunk, get drunk at night."
"nga namatay alang kanato aron nga bisan nagmata kita o natulog, kita mabuhi uban kaniya.","He died for us so that, whether we are awake or asleep, we may live together with him."
"Busa pagdinasigay kamo ug lig-ona ninyo ang usa ug usa, sama sa inyong gibuhat karon.","Therefore encourage one another and build each other up, just as in fact you are doing."
"Paglipay kamo sa kanunay,","Rejoice always,"
"pag-ampo kamo sa walay paghunong,","pray continually,"
"Ayaw ninyo palonga ang Espiritu,",Do not quench the Spirit.
"ayaw ninyo tamaya ang mga pagpropesiya,",Do not treat prophecies with contempt
"sutaa ninyo ang tanang butang, hupti ninyo ang maayo,","but test them all; hold on to what is good,"
likayi ang tanang matang sa daotan.,reject every kind of evil.
Siya nga nagtawag kaninyo kasaligan ug siya magbuhat gayod niini.,"The one who calls you is faithful, and he will do it."
"Mga igsoon, pag-ampo kamo alang kanamo.","Brothers and sisters, pray for us."
Ipangumosta kami sa tanang mga igsoon pinaagi sa balaang halok.,Greet all God’s people with a holy kiss.
"Ako magtugon kaninyo, pinaagi sa Ginoo, nga kining sulata basahon ngadto sa tanang kaigsoonan.",I charge you before the Lord to have this letter read to all the brothers and sisters.
Ang grasya sa atong Ginoong Jesu-Cristo mag-uban kaninyo.,The grace of our Lord Jesus Christ be with you.
"Pipila kanila ang mibiya gikan niini ug nahisalaag ngadto sa walay kapuslanang pagpanulti,",Some have departed from these and have turned to meaningless talk.
"Kita nasayod nga ang Balaod maayo, kon ang matag usa maggamit niini subay sa Balaod",We know that the law is good if one uses it properly.
"Kini maayo ug makapahimuot sa panan-aw sa Dios nga atong Manluluwas,","This is good, and pleases God our Savior,"
nga nagtinguha nga ang tanang tawo maluwas ug makaabot sa kahibalo sa kamatuoran.,who wants all people to be saved and to come to a knowledge of the truth.
Kay adunay usa ka Dios ug adunay usa ka tigpataliwala sa Dios ug sa mga tawo nga mao ang tawo nga si Cristo Jesus,"For there is one God and one mediator between God and mankind, the man Christ Jesus,"
"kondili pinaagi sa mga maayong buhat, ingon nga maoy angay sa mga babayeng nagpaila sa pagkadiosnon.","but with good deeds, appropriate for women who profess to worship God."
Ang babaye kinahanglang magkat-on diha sa kahilom uban sa tanang pagkamasinugtanon.,A woman should learn in quietness and full submission.
"Dili ako motugot nga ang babaye magtudlo o magbuot sa mga lalaki, kinahanglang magpakahilom siya.",I do not permit a woman to teach or to assume authority over a man; she must be quiet.
"Kay si Adan mao ang una nga gibuhat, unya si Eva","For Adam was formed first, then Eve."
ug si Adan wala malimbongi kondili ang babaye mao ang gilimbongan ug nahimong malinapason.,And Adam was not the one deceived; it was the woman who was deceived and became a sinner.
"dili palahubog, dili tigpangdapat hinuon lumo, dili palaaway, ug dili mahigugmaon ug salapi.","not given to drunkenness, not violent but gentle, not quarrelsome, not a lover of money."
"Kinahanglan nga siya dili bag-o pang nakabig, kay tingali unya ug magpagarbo siya ug mahulog ngadto sa paghukom sa yawa.","He must not be a recent convert, or he may become conceited and fall under the same judgment as the devil."
Kinahanglan nga magbaton sila sa misteryo sa pagtuo uban sa hinlo nga tanlag.,They must keep hold of the deep truths of the faith with a clear conscience.
"Ug kinahanglan usab nga pamatud-an una sila, unya kon walay ikasaway kanila, paalagara sila.","They must first be tested; and then if there is nothing against them, let them serve as deacons."
"Naglaom ako nga sa dili madugay moanha ako kanimo, apan gisulat nako kining maong mga butang aron nga","Although I hope to come to you soon, I am writing you these instructions so that,"
kay kini gibalaan man pinaagi sa pulong sa Dios ug sa pag-ampo.,because it is consecrated by the word of God and prayer.
Ang maong pulong kasaligan ug takos nga dawaton sa hingpit.,This is a trustworthy saying that deserves full acceptance.
Isugo ug itudlo kining mga butanga.,Command and teach these things.
Buhata kining mga butanga ug igahin ang imong kaugalingon alang niini aron ang imong pag-uswag madayag sa tanan.,"Be diligent in these matters; give yourself wholly to them, so that everyone may see your progress."
Pasidunggi ang mga biyuda nga tinuod nga mga biyuda.,Give proper recognition to those widows who are really in need.
"Apan ang biyuda nga nagkinabuhi diha sa pagpatuyang sa kaugalingon, patay na bisan buhi pa siya.",But the widow who lives for pleasure is dead even while she lives.
Isugo kini aron dili sila masaway.,"Give the people these instructions, so that no one may be open to blame."
ug sa ingon niana ilang mahiagoman ang silot tungod sa paglapas sa ilang unang panaad.,"Thus they bring judgment on themselves, because they have broken their first pledge."
Kay aduna nay pipila kanila nga nahisalaag ngadto sa pagsunod kang Satanas.,Some have in fact already turned away to follow Satan.
Ayaw pagdawat ug bisan unsang sumbong batok sa usa ka pangulo gawas kon adunay duha o tulo ka saksi.,Do not entertain an accusation against an elder unless it is brought by two or three witnesses.
"Mahitungod niadtong nagpadayon sa pagpakasala, badlonga sila sa atubangan sa tanan aron ang uban makabaton ug kahadlok.","But those elders who are sinning you are to reprove before everyone, so that the others may take warning."
"Ayaw na pag-inom ug tubig lamang, kondili inom ug diyotay nga bino alang sa imong kutokuto ug sa imong kanunay nga pagsakit.","Stop drinking only water, and use a little wine because of your stomach and your frequent illnesses."
"Ang mga maayong binuhatan usab dayag kaayo, ug bisan pa kon dili, kini dili magpabilin nga natago.","In the same way, good deeds are obvious, and even those that are not obvious cannot remain hidden forever."
"Hinuon adunay dakong makuha diha sa pagkadiosnon nga inubanan sa katagbawan,",But godliness with contentment is great gain.
"kay wala kitay bisan unsa nga gidala nganhi sa kalibotan ug dili kita makadala ug bisan unsa,","For we brought nothing into the world, and we can take nothing out of it."
"apan kon kita adunay makaon ug ikabisti, niining mga butanga matagbaw na kita.","But if we have food and clothing, we will be content with that."
Mainyo ang grasya ug kalinaw nga gikan sa Dios nga atong Amahan ug gikan sa Ginoong Jesu-Cristo.,Grace and peace to you from God our Father and the Lord Jesus Christ.
"Ingon nga ang Dios kasaligan, ang among pulong kaninyo dili “Oo” ug unya “Dili.”","But as surely as God is faithful, our message to you is not “Yes” and “No.”"
"Apan ang Dios mao ang naglig-on kanamo uban kaninyo diha kang Cristo, ug ang nagdihog kanamo.","Now it is God who makes both us and you stand firm in Christ. He anointed us,"
Kay ako nakahukom nga dili na lang moanha kaninyo pag-usab diha sa kasubo.,So I made up my mind that I would not make another painful visit to you.
"Kay kon ako makapasubo man kaninyo, kinsa man unya ang molipay kanako kondili ang gipasubo nako?","For if I grieve you, who is left to make me glad but you whom I have grieved?"
"Alang sa maong tawo, igo na ang silot nga gipahamtang kaniya sa kadaghanan kaninyo,",The punishment inflicted on him by the majority is sufficient.
"busa kinahanglan nga karon inyo na siyang pasayloon ug hupayon, kay tingali unya ug masubrahan siya sa kaguol.","Now instead, you ought to forgive and comfort him, so that he will not be overwhelmed by excessive sorrow."
