en	tl
Therefore, once you have your minds ready for action and you are thinking clearly, place your hope completely on the grace that will be brought to you when Jesus Christ is revealed.	Kaya't ihanda ninyo sa gawain ang inyong mga pag-iisip; na supilin ninyo ang inyong sarili at ilagak ang inyong pag-asa sa biyayang darating sa inyo kapag inihayag na si Jesu-Cristo.
Don’t be conformed to your former desires, those that shaped you when you were ignorant. But, as obedient children,	Tulad ng mga masunuring mga anak, huwag kayong gumaya sa masasamang pagnanasa ng inyong kamangmangan noong una.
you must be holy in every aspect of your lives, just as the one who called you is holy.	Sa halip, yamang banal ang sa inyo'y tumawag, maging banal naman kayo sa lahat ng paraan ng pamumuhay;
It is written, “ You will be holy, because I am holy. ”	sapagkat nasusulat, “Kayo'y maging banal, sapagkat ako'y banal.”
Since you call upon a Father who judges all people according to their actions without favoritism, you should conduct yourselves with reverence during the time of your dwelling in a strange land.	Kung inyong tinatawagan bilang Ama ang humahatol na walang pagtatangi ayon sa gawa ng bawat isa, mamuhay kayo na may takot sa panahon ng inyong pangingibang bayan.
Live in this way, knowing that you were not liberated by perishable things like silver or gold from the empty lifestyle you inherited from your ancestors.	Nalalaman ninyong kayo'y tinubos mula sa inyong walang kabuluhang paraan ng pamumuhay na minana ninyo sa inyong mga ninuno, hindi ng mga bagay na nasisira, tulad ng pilak o ginto,
Instead, you were liberated by the precious blood of Christ, like that of a flawless, spotless lamb.	kundi ng mahalagang dugo ni Cristo, gaya ng sa korderong walang kapintasan at walang dungis.
Christ was chosen before the creation of the world, but was only revealed at the end of time. This was done for you,	Siya ay itinalaga na nang una bago itinatag ang sanlibutan, ngunit inihayag sa mga huling panahon dahil sa inyo.
who through Christ are faithful to the God who raised him from the dead and gave him glory. So now, your faith and hope should rest in God.	Sa pamamagitan niya ay nanampalataya kayo sa Diyos, na bumuhay sa kanya mula sa mga patay at sa kanya'y nagbigay ng kaluwalhatian, kaya't ang inyong pananampalataya at pag-asa ay nakatuon sa Diyos.
As you set yourselves apart by your obedience to the truth so that you might have genuine affection for your fellow believers, love each other deeply and earnestly.	Ngayong nilinis na ninyo ang inyong mga kaluluwa sa pamamagitan ng inyong pagsunod sa katotohanan, kaya't kayo'y may tunay na pag-ibig sa isa't isa, mag-ibigan kayo sa isa't isa nang buong alab mula sa dalisay na puso.
Do this because you have been given new birth—not from the type of seed that decays but from seed that doesn’t. This seed is God’s life-giving and enduring word.	Ipinanganak na kayong muli, hindi ng binhing nasisira, kundi ng walang kasiraan, sa pamamagitan ng buháy at nananatiling salita ng Diyos.
Thus, “ All human life on the earth is like grass, ” “ and all human glory is like a flower in a field. ” “ The grass dries up and its flower falls off, ”	Sapagkat, “Ang lahat ng laman ay gaya ng damo, at ang lahat ng kaluwalhatian nito ay gaya ng bulaklak ng damo. Ang damo'y natutuyo, at ang bulaklak ay nalalanta,
“ but the Lord’s word endures forever. ” This is the word that was proclaimed to you as good news.	subalit ang salita ng Panginoon ay nananatili magpakailanman.” Ang salitang ito ay ang magandang balita na ipinangaral sa inyo.
Therefore, get rid of all ill will and all deceit, pretense, envy, and slander.	Kaya't iwaksi ninyo ang lahat ng kasamaan, pandaraya, pagkukunwari, inggitan, at lahat ng paninirang-puri.
Instead, like a newborn baby, desire the pure milk of the word. Nourished by it, you will grow into salvation,	Gaya ng mga sanggol na bagong silang ay mithiin ninyo ang malinis na espirituwal na gatas, upang sa pamamagitan nito'y lumago kayo tungo sa kaligtasan,
since you have tasted that the Lord is good.	kung natikman nga ninyo na ang Panginoon ay mabuti.
Now you are coming to him as to a living stone. Even though this stone was rejected by humans, from God’s perspective it is chosen, valuable.	Lumapit kayo sa kanya, na isang batong buháy, bagaman itinakuwil ng mga tao gayunma'y pinili at mahalaga sa paningin ng Diyos, at
You yourselves are being built like living stones into a spiritual temple. You are being made into a holy priesthood to offer up spiritual sacrifices that are acceptable to God through Jesus Christ.	tulad ng mga batong buháy, hayaan ninyong kayo ay maitayo bilang espirituwal na bahay tungo sa banal na pagkapari, upang mag-alay ng mga espirituwal na handog na kasiya-siya sa Diyos sa pamamagitan ni Jesu-Cristo.
Thus it is written in scripture, “ Look! I am laying a cornerstone in Zion, chosen, valuable. The person who believes in him will never be shamed. ”	Sapagkat ito ang isinasaad ng kasulatan: “Tingnan ninyo, aking inilalagay sa Zion ang isang bato, isang batong panulok na pinili at mahalaga; at sinumang sumasampalataya sa kanya ay hindi mapapahiya.”
So God honors you who believe. For those who refuse to believe, though, the stone the builders tossed aside has become the capstone.	Kaya't sa inyo na nananampalataya, siya'y mahalaga; subalit sa mga hindi nananampalataya, “Ang batong itinakuwil ng mga tagapagtayo ng bahay ay siyang naging puno ng panulok,”
This is a stone that makes people stumble and a rock that makes them fall. Because they refuse to believe in the word, they stumble. Indeed, this is the end to which they were appointed.	at, “Isang batong nagpapatisod sa kanila, at malaking bato na nagpabagsak sa kanila.” Sila'y natitisod dahil sa pagsuway sa salita, na dito naman sila itinalaga.
But you are a chosen race, a royal priesthood, a holy nation, a people who are God’s own possession. You have become this people so that you may speak of the wonderful acts of the one who called you out of darkness into his amazing light.	Ngunit kayo'y isang lahing pinili, isang maharlikang pagkapari, isang bansang banal, sambayanang pag-aari ng Diyos, upang inyong ipahayag ang mga makapangyarihang gawa niya na tumawag sa inyo mula sa kadiliman, tungo sa kanyang kagila-gilalas na liwanag.
Once you weren’t a people, but now you are God’s people. Once you hadn’t received mercy, but now you have received mercy.	Noon ay hindi kayo bayan, ngunit ngayo'y bayan kayo ng Diyos; noon ay hindi kayo tumanggap ng habag, ngunit ngayo'y tumanggap kayo ng habag.
Dear friends, since you are immigrants and strangers in the world, I urge that you avoid worldly desires that wage war against your lives.	Mga minamahal, ipinapakiusap ko sa inyo bilang mga dayuhan at ipinatapon, na kayo'y umiwas sa mga pagnanasa ng laman na nakikipaglaban sa kaluluwa.
Live honorably among the unbelievers. Today, they defame you, as if you were doing evil. But in the day when God visits to judge they will glorify him, because they have observed your honorable deeds.	Maging marangal ang inyong pag-uugali sa gitna ng mga Hentil upang kung magsalita sila laban sa inyo na parang kayo'y gumagawa ng kasamaan, ay makita nila ang inyong mabubuting gawa at luwalhatiin nila ang Diyos sa araw ng pagdalaw.
For the sake of the Lord submit to every human institution. Do this whether it means submitting to the emperor as supreme ruler,	Pasakop kayo sa bawat pamahalaan ng tao alang-alang sa Panginoon, maging sa hari, na kataas-taasan,
or to governors as those sent by the emperor. They are sent to punish those doing evil and to praise those doing good.	o sa mga gobernador na sinugo niya upang parusahan ang mga gumagawa ng masama at parangalan ang mga gumagawa ng mabuti.
Submit to them because it’s God’s will that by doing good you will silence the ignorant talk of foolish people.	Sapagkat gayon ang kalooban ng Diyos na dahil sa paggawa ng mabuti ay inyong mapatahimik ang kamangmangan ng mga taong hangal.
Do this as God’s slaves, and yet also as free people, not using your freedom as a cover-up for evil.	Mamuhay kayo nang tulad sa taong malalaya, ngunit huwag ninyong gamitin ang kalayaan bilang balabal ng kasamaan, kundi bilang mga alipin ng Diyos.
Honor everyone. Love the family of believers. Have respectful fear of God. Honor the emperor.	Igalang ninyo ang lahat ng mga tao. Ibigin ninyo ang kapatiran. Matakot kayo sa Diyos. Igalang ninyo ang hari.
Household slaves, submit by accepting the authority of your masters with all respect. Do this not only to good and kind masters but also to those who are harsh.	Mga alipin, magpasakop kayo nang may buong paggalang sa inyong mga amo; hindi lamang sa mabubuti at mahihinahon, kundi gayundin sa mababagsik.
Now, it is commendable if, because of one’s understanding of God, someone should endure pain through suffering unjustly.	Sapagkat ito'y kapuri-puri, kung dahil sa pagkakilala sa Diyos ay nagtiis ang sinuman ng sakit habang nagdurusa nang hindi nararapat.
But what praise comes from enduring patiently when you have sinned and are beaten for it? But if you endure steadfastly when you’ve done good and suffer for it, this is commendable before God.	Sapagkat anong pakinabang nga, na kapag kayo'y nagkakasala at hinahampas dahil dito, ay inyong tinatanggap na may pagtitiis? Ngunit kung kayo'y gumagawa ng mabuti at kayo'y nagdurusa dahil dito at inyong tinatanggap na may pagtitiis, ito'y kalugud-lugod sa Diyos.
You were called to this kind of endurance, because Christ suffered on your behalf. He left you an example so that you might follow in his footsteps.	Sapagkat ukol dito kayo'y tinawag, sapagkat si Cristo man ay nagdusa alang-alang sa inyo, na kayo'y iniwanan ng halimbawa, upang sumunod kayo sa kanyang mga yapak.
He committed no sin, nor did he ever speak in ways meant to deceive.	“Siya'y hindi nagkasala, at walang natagpuang pandaraya sa kanyang bibig.”
When he was insulted, he did not reply with insults. When he suffered, he did not threaten revenge. Instead, he entrusted himself to the one who judges justly.	Nang siya'y alipustain, hindi siya gumanti; nang siya'y magdusa, hindi siya nagbanta, kundi ipinagkatiwala ang kanyang sarili doon sa humahatol na may katarungan.
He carried in his own body on the cross the sins we committed. He did this so that we might live in righteousness, having nothing to do with sin. By his wounds you were healed.	Siya mismo ang nagdala ng ating mga kasalanan sa kanyang katawan sa punungkahoy, upang tayo'y mamatay sa mga kasalanan at mabuhay sa katuwiran; dahil sa kanyang mga sugat ay gumaling kayo.
Though you were like straying sheep, you have now returned to the shepherd and guardian of your lives.	Sapagkat kayo'y tulad sa mga tupang naliligaw, ngunit ngayon ay bumalik na kayo sa Pastol at Tagapag-alaga ng inyong mga kaluluwa.
Wives, likewise, submit to your own husbands. Do this so that even if some of them refuse to believe the word, they may be won without a word by their wives’ way of life.	Gayundin naman, kayong mga asawang babae, pasakop kayo sa inyu-inyong sariling asawa, kahit na ang ilan sa kanila ay hindi sumusunod sa salita, upang mahikayat nang walang salita sa pamamagitan ng ugali ng kani-kanilang asawang babae;
After all, they will have observed the reverent and holy manner of your lives.	kapag nakikita nila ang dalisay at magalang ninyong pag-uugali.
Don’t try to make yourselves beautiful on the outside, with stylish hair or by wearing gold jewelry or fine clothes.	Ang inyong kagayakan ay huwag maging panlabas na pagpapahiyas ng buhok, at pagsusuot ng ginto, o pagbibihis ng maringal na damit.
Instead, make yourselves beautiful on the inside, in your hearts, with the enduring quality of a gentle, peaceful spirit. This type of beauty is very precious in God’s eyes.	Sa halip, ay ang panloob na pagkatao na may kagandahang walang paglipas, ng isang mahinhin at maamong espiritu na napakahalaga sa paningin ng Diyos.
For it was in this way that holy women who trusted in God used to make themselves beautiful, accepting the authority of their own husbands.	Sapagkat nang unang panahon ay ganito ginayakan ng mga banal na babae na umaasa sa Diyos ang kanilang sarili, at sila'y nagpasakop sa kani-kanilang mga asawa,
