en,ceb
"ahaz was the father of jadah, jadah was the father of alemeth, azmaveth and zimri, and zimri was the father of moza.","ug si ahas mao ang amahan ni jara, ug si jara ni alemet, ni asmavet, ug ni zimri. ug si zimri mao ang amahan ni mosa."
"moza was the father of binea; rephaiah was his son, eleasah his son and azel his son.","si mosa mao ang amahan ni binea, ug si refaias anak ni binea, si eleasa anak ni refaias ug si asel anak ni eleasa."
"the fighting grew fierce around Saul, and when the archers overtook him, they wounded him.",si Saul napiit sa gubat ug naapsan siya sa mga tigpana ug nasamdan siya sa mga tigpana.
"when all the inhabitants of jabesh Gilead heard what the Philistines had done to Saul,","apan sa diha nga ang tibuok jabesgilead nakadungog sa tanan nga gibuhat sa mga filistihanon ngadto kang Saul,"
and did not inquire of the Lord .. so the Lord put him to death and turned the kingdom over to David son of jesse.,ug wala magpakisayod sa Ginoo .. busa ang Ginoo mipatay kaniya ug gihatag ang gingharian ngadto kang David nga anak ni jesse.
"David then took up residence in the fortress, and so it was called the city of David.","si David mipuyo sulod sa kuta, busa gitawag nila kini nga siyudad ni David."
"and David became more and more powerful, because the Lord Almighty was with him.",ug si David naganam pagkagamhanan kay ang Ginoo sa mga panon naguban man kaniya.
"next to him was eleazar son of dodai the ahohite, one of the three mighty warriors.","sunod kaniya, usa sa tulo ka bantogang tawo, mao si eleazar nga anak ni dodo nga ahohanon."
such were the exploits of benaiah son of jehoiada; he too was as famous as the three mighty warriors.,"kining mga butanga gihimo ni benaias nga anak ni jehoiada, ug nabantogan ang iyang ngalan uban sa tulo ka bantogang tawo."
other benjamites and some men from Judah also came to David in his stronghold.,ang ubang mga tawo sa banay ni Benjamin ug ni Juda nangadto sa kuta kang David.
"David conferred with each of his officers, the commanders of thousands and commanders of hundreds.","unya si David nagpakitambag sa mga tigmando sa linibo ug sa ginatos, sa matag pangulo."
"let us bring the ark of our God back to us, for we did not inquire of it during the reign of Saul.”","unya atong dadon pagusab ang sudlanan sa kasabotan sa atong Dios nganhi kanato, kay kini atong gipasagdan sa mga adlaw ni Saul.”"
"the whole assembly agreed to do this, because it seemed right to all the people.",ang tibuok katilingban nagkasabot sa pagbuhat niini kay ang butang matarong man sa mga mata sa tibuok katawhan.
"these are the names of the children born to him there: shammua, shobab, nathan, Solomon,","kini mao ang mga ngalan sa mga anak nga iyang nabatonan didto sa Jerusalem: si samua, si sobab, si natan, si Solomon,"
"ibhar, elishua, elpelet,","si ibhar, si elisua, si elpelet,"
"nogah, nepheg, japhia,","si noga, si nefeg, si jafia,"
"elishama, beeliada and eliphelet.","si elisama, si beeliada ug si elifelet."
now the Philistines had come and raided the valley of rephaim;,unya ang mga filistihanon nangabot ug naghimo ug usa ka pagsulong didto sa walog sa refaim.
"the Philistines had abandoned their gods there, and David gave orders to burn them in the fire.",ug ilang gibiyaan ang ilang mga Dios didto ug si David nagsugo ug gipangsunog kini.
once more the Philistines raided the valley;,ang mga filistihanon naghimo pagusab ug usa ka pagsulong diha sa walog.
"so davids fame spread throughout every land, and the Lord made all the nations fear him.",ang kabantog ni David miabot ngadto sa tanang kayutaan ug gibutang sa Ginoo ang pagkahadlok kaniya diha sa tanang kanasoran.
he called together the descendants of Aaron and the Levites:,unya gitigom ni David ang mga anak nga lalaki ni Aaron ug ang mga levihanon:
"from the descendants of kohath, uriel the leader and 120 relatives;","gikan sa mga kaliwat ni kohat, si uriel nga pangulo, uban ang 120 sa iyang mga kaigsoonan;"
"from the descendants of merari, asaiah the leader and 220 relatives;","sa mga kaliwat ni merari, si asaias nga pangulo, uban ang 220 sa iyang mga kaigsoonan;"
"from the descendants of gershon, Joel the leader and 130 relatives;","sa mga kaliwat ni gerson, si Joel nga pangulo uban ang 130 sa iyang mga kaigsoonan;"
"from the descendants of elizaphan, shemaiah the leader and 200 relatives;","sa mga kaliwat ni elisafan, si semaias nga pangulo uban ang 200 sa iyang mga kaigsoonan;"
"from the descendants of Hebron, eliel the leader and 80 relatives;","sa mga kaliwat ni Hebron, si eliel nga pangulo, uban ang 80 sa iyang nga kaigsoonan;"
"from the descendants of uzziel, amminadab the leader and 112 relatives.","sa mga kaliwat ni uziel, si aminadab nga pangulo, uban ang 112 sa iyang kaigsoonan."
kenaniah the head levite was in charge of the singing; that was his responsibility because he was skillful at it.,"si kenanias, pangulo sa mga levihanon sa musika mao ang mangulo sa musika kay batid man siya niini."
"give praise to the Lord ,, proclaim his name; make known among the nations what he has done.","o pagpasalamat kamo sa Ginoo, sangpita ang iyang ngalan, ipahibalo ang iyang mga buhat ngadto sa katawhan!"
"sing to him, sing praise to him; tell of all his wonderful acts.","pagawit alang kaniya, pagawit ug mga pagdayeg alang kaniya, isugilon ang tanan niyang mga katingalahang buhat!"
glory in his holy name; let the hearts of those who seek the Lord rejoice.,paghimaya kamo diha sa iyang balaan nga ngalan; palipaya ang kasingkasing sa mga nangita sa Ginoo!
look to the Lord and his strength; seek his face always.,"pangitaa ninyo ang Ginoo ug ang iyang kusog, pangitaa kanunay ang iyang nawong!"
he is the Lord our God; his judgments are in all the earth.,siya mao ang Ginoo nga atong Dios; ang iyang mga hukom anaa sa tibuok nga yuta.
"he remembers his covenant forever, the promise he made, for a thousand generations,","hinumodomi ninyo ang iyang kasabotan hangtod sa kahangtoran, ang mga pulong nga iyang gisugo sa usa ka libo ka kaliwatan,"
"the covenant he made with Abraham, the oath he swore to Isaac.","ang kasabotan nga iyang gihimo uban kang Abraham, ang iyang saad nga gipanumpa kang Isaac,"
"he confirmed it to Jacob as a decree, to Israel as an everlasting covenant:","nga gipamatudan niya ingon nga usa ka lagda ngadto kang Jacob, ingon nga walay kataposang kasabotan ngadto sa Israel,"
“to you i will give the land of Canaan as the portion you will inherit.”,"nga nagingon, “kanimo ihatag nako ang yuta sa Canaan ingon nga imong bahin nga panulundon.”"
"when they were but few in number, few indeed, and strangers in it,","sa diha nga diyotay pa ang ilang gidaghanon, ug gamay pa nga panon, ug mga langyaw sila sa maong nasod,"
"they wandered from nation to nation, from one kingdom to another.","naglatagaw gikan sa usa ka nasod ngadto sa laing nasod, gikan sa usa ka gingharian ngadto sa laing katawhan,"
he allowed no one to oppress them; for their sake he rebuked kings:,"walay si bisan kinsa nga iyang gitugotan sa pagdaogdaog kanila; iyang gibadlong ang mga hari tungod kanila,"
“do not touch my anointed ones; do my prophets no harm.”,"nga nagingon, “ayaw paghilabti ang akong mga dinihogan, ayaw buhati ug daotan ang akong mga propeta!”"
"sing to the Lord ,, all the earth; proclaim his salvation day after day.","pagawit sa Ginoo ,, tibuok nga yuta! isugilon ang iyang kaluwasan matag adlaw."
"declare his glory among the nations, his marvelous deeds among all peoples.","ipadayag ang iyang himaya ngadto sa kanasoran, ang iyang katingalahan nga mga buhat ngadto sa tanang katawhan!"
for great is the Lord and most worthy of praise; he is to be feared above all gods.,"kay gamhanan ang Ginoo ug takos gayod nga dayegon pagayo, ug siya kahadlokan labaw sa tanang mga Dios."
"for all the gods of the nations are idols, but the Lord made the heavens.",kay ang tanang Dios sa katawhan mga diosdios; apan ang Ginoo nagbuhat sa kalangitan.
splendor and majesty are before him; strength and joy are in his dwelling place.,dungog ug kahalangdon anaa sa iyang atubangan; kusog ug kalipay anaa sa iyang dapit.
"ascribe to the Lord ,, all you families of nations, ascribe to the Lord glory and strength.","ipahinungod ngadto sa Ginoo, o mga panimalay sa katawhan, ipahinungod ngadto sa Ginoo ang himaya ug kusog!"
"tremble before him, all the earth! the world is firmly established; it cannot be moved.","pagkurog kamo sa iyang atubangan, tibuok nga yuta, ang kalibotan nagbarog nga ligon; dili gayod matarog."
"let the heavens rejoice, let the earth be glad; let them say among the nations, “the Lord reigns!”","pamayaa ang kalangitan, ug pasadyaa ang yuta, ug pasultiha sila ngadto sa kanasoran, “ang Ginoo naghari!”"
"let the sea resound, and all that is in it; let the fields be jubilant, and everything in them!","padahunoga ang dagat ug ang tanan nga nakapuno niini, pasadyaa ang kapatagan ug ang tanan nga anaa niini!"
"let the trees of the forest sing, let them sing for joy before the Lord ,, for he comes to judge the earth.",unya ang kakahoyan magawit sa kalipay sa atubangan sa Ginoo kay siya moanhi aron sa paghukom sa kalibotan.
"give thanks to the Lord ,, for he is good; his love endures forever.",o pagpasalamat kamo sa Ginoo kay siya maayo man; kay ang iyang gugmang walay paglubad nagpadayon hangtod sa kahangtoran!
"nathan replied to David, “whatever you have in mind, do it, for God is with you.”","ug si natan miingon kang David, “buhata ang tanan nga anaa sa imong kasingkasing kay ang Dios naguban kanimo.”"
"but that night the word of God came to nathan, saying:","apan sa maong gabii ang pulong sa Ginoo midangat kang natan,"
"he is the one who will build a house for me, and i will establish his throne forever.",siya magtukod ug usa ka balay alang kanako ug ako magligon sa iyang trono hangtod sa kahangtoran.
nathan reported to David all the words of this entire revelation.,"sumala niining tanang mga pulong, ug sumala niining tanang mga pananawon, si natan misulti kang David."
"“what more can David say to you for honoring your servant? for you know your servant,",ug unsa pa may ikasulti ni David kanimo mahitungod sa pagpasidungog sa imong alagad? kay ikaw nakaila sa imong alagad.
"“there is no one like you, Lord ,, and there is no God but you, as we have heard with our own ears.","o Ginoo, walay usa nga sama kanimo, ug walay laing Dios gawas kanimo, sumala sa tanan namong nadungog sa among mga igdulungog."
"you, Lord ,, are God! you have promised these good things to your servant.","ug karon, o Ginoo ,, ikaw mao ang Dios, ug ikaw nagsaad niining maayong butang ngadto sa imong alagad."
"David also defeated the Moabites, and they became subject to him and brought him tribute.",iyang gibuntog ang Moab ug ang mga moabihanon nahimong mga sulugoon ni David ug nagdala sila ug buhis.
David took the gold shields carried by the officers of hadadezer and brought them to Jerusalem.,ug gikuha ni David ang mga taming nga bulawan nga giyayongan sa mga ulipon ni hadadeser ug gidala ngadto sa Jerusalem.
"when tou king of hamath heard that David had defeated the entire army of hadadezer king of zobah,","sa diha nga si tou nga hari sa hamat nakadungog nga gibuntog ni David ang tibuok kasundalohan ni hadadeser nga hari sa zoba,"
abishai son of zeruiah struck down eighteen thousand Edomites in the valley of salt.,si abisai nga anak ni zeruia nakapatay ug napulo ug walo ka libo ka edomhanon didto sa walog sa asin.
joab son of zeruiah was over the army; jehoshaphat son of ahilud was recorder;,si joab nga anak ni zeruia maoy nangulo sa kasundalohan ug si jehosafat nga anak ni ahilud mao ang tiglista.
zadok son of ahitub and ahimelek son of abiathar were priests; shavsha was secretary;,si zadok nga anak ni ahitub ug si ahimelek nga anak ni abiatar mao ang mga pari ug si savsa mao ang sekretaryo.
"in the course of time, nahash king of the Ammonites died, and his son succeeded him as king.","human niini, si nahas nga hari sa mga amonihanon namatay ug ang iyang anak naghari puli kaniya."
"on hearing this, David sent joab out with the entire army of fighting men.","sa diha nga si David nakadungog niini, iyang gipaadto si joab ug ang tanang kasundalohan sa mga bantogang tawo."
"when he taunted Israel, Jonathan son of shimea, davids brother, killed him.","ug sa dihang gihagit niya ang Israel, si jonatan nga anak ni simeas nga igsoon ni David mipatay kaniya."
"these were descendants of rapha in Gath, and they fell at the hands of David and his men.",kini mga kaliwat sa mga higanti sa gat ug sila nangapukan pinaagi sa kamot ni David ug pinaagi sa kamot sa iyang mga sulugoon.
satan rose up against Israel and incited David to take a census of Israel.,unya si satanas mitindog batok sa Israel ug miaghat kang David sa pagihap sa Israel.
"but joab did not include Levi and Benjamin in the numbering, because the kings command was repulsive to him.",apan wala niya ilakip ang Levi ug ang Benjamin sa pagihap kay ang sugo sa hari supak man kang joab.
this command was also evil in the sight of God; so he punished Israel.,apan ang Dios wala mahimuot niining butanga busa iyang gikastigo ang Israel.
"the Lord said to Gad, davids seer,","ug ang Ginoo misulti kang Gad nga propeta ni David, nga nagingon,"
"so the Lord sent a plague on Israel, and seventy thousand men of Israel fell dead.",busa ang Ginoo nagpadala ug usa ka kamatay ngadto sa Israel ug didtoy nangapukan nga 70000 ka tawo sa Israel.
so David went up in obedience to the word that Gad had spoken in the name of the Lord ..,busa si David mitungas tungod sa pulong ni Gad nga iyang gisulti sa ngalan sa Ginoo.
so David paid araunah six hundred shekels of gold for the site.,busa gibayran ni David si ornan ug unom ka gatos ka siklo nga kabugaton sa bulawan alang sa maong dapit.
"then the Lord spoke to the angel, and he put his sword back into its sheath.",unya ang Ginoo misugo sa anghel ug iyang gibalik sa sakoban ang iyang espada.
"but David could not go before it to inquire of God, because he was afraid of the sword of the angel of the Lord ..",apan si David wala makaadto sa atubangan niini aron sa pagpakisayod sa Dios kay siya nahadlok sa espada sa anghel sa Ginoo.
"in gold and silver, bronze and ironcraftsmen beyond number. now begin the work, and the Lord be with you.”","sa bulawan, plata, bronsi ug puthaw. pangandam ug pagbuhat na! ang Ginoo maguban kanimo!”"
then David ordered all the leaders of Israel to help his son Solomon.,"si David nagsugo usab sa tanang mga pangulo sa Israel aron sa pagtabang kang Solomon nga iyang anak nga nagingon,"
"when David was old and full of years, he made his son Solomon king over Israel.","sa diha nga si David tigulang na ug hingpit na ang iyang mga adlaw, gihimo niya nga hari sa Israel si Solomon nga iyang anak."
"he also gathered together all the leaders of Israel, as well as the priests and Levites.","unya gitigom ni David ang tanang mga pangulo sa Israel, ang mga pari ug ang mga levihanon."
"the Levites thirty years old or more were counted, and the total number of men was thirtyeight thousand.",ang mga levihanon giihap sukad sa 30 ka tuig ang panuigon ug pataas ug ang ilang gidaghanon 38000 ka tawo.
"David separated the Levites into divisions corresponding to the sons of Levi: gershon, kohath and merari.","unya gibahin sila ni David sumala sa mga anak nga lalaki ni Levi: si gerson, si kohat ug si merari."
